file1,file2,score,user_relation,score_with_nonoise
72.wav,86.wav,tensor([0.3073]),different,tensor([0.2435])
72.wav,87.wav,tensor([0.2557]),different,tensor([0.2435])
72.wav,88.wav,tensor([0.2585]),different,tensor([0.2591])
72.wav,89.wav,tensor([0.2512]),different,tensor([0.1359])
72.wav,90.wav,tensor([0.2071]),different,tensor([0.2263])
72.wav,91.wav,tensor([0.1760]),different,tensor([0.2013])
72.wav,92.wav,tensor([0.2823]),different,tensor([0.2151])
72.wav,93.wav,tensor([0.2164]),different,tensor([0.2236])
72.wav,94.wav,tensor([0.3199]),different,tensor([0.3652])
72.wav,95.wav,tensor([0.2345]),different,tensor([0.2303])
72.wav,96.wav,tensor([0.2904]),different,tensor([0.1719])
72.wav,97.wav,tensor([0.2200]),different,tensor([0.2905])
72.wav,98.wav,tensor([0.2649]),different,tensor([0.1969])
72.wav,99.wav,tensor([0.0705]),different,tensor([0.1708])
72.wav,100.wav,tensor([0.3032]),different,tensor([0.2051])
72.wav,101.wav,tensor([0.2210]),different,tensor([0.1428])
72.wav,102.wav,tensor([0.1776]),different,tensor([0.1844])
72.wav,103.wav,tensor([0.1765]),different,tensor([0.1198])
72.wav,104.wav,tensor([0.2081]),different,tensor([0.1820])
72.wav,105.wav,tensor([0.2270]),different,tensor([0.1691])
72.wav,106.wav,tensor([0.2378]),different,tensor([0.2673])
72.wav,107.wav,tensor([0.2755]),different,tensor([0.1953])
72.wav,108.wav,tensor([0.2214]),different,tensor([0.1271])
72.wav,109.wav,tensor([0.2329]),different,tensor([0.1155])
72.wav,110.wav,tensor([0.2763]),different,tensor([0.1469])
72.wav,111.wav,tensor([0.1489]),different,tensor([0.2133])
72.wav,112.wav,tensor([0.1461]),different,tensor([0.2592])
72.wav,113.wav,tensor([0.1495]),different,tensor([0.2492])
72.wav,114.wav,tensor([0.2117]),different,tensor([0.2892])
72.wav,115.wav,tensor([0.2920]),different,tensor([0.3228])
72.wav,116.wav,tensor([0.2797]),different,tensor([0.1421])
72.wav,117.wav,tensor([0.2418]),different,tensor([0.2619])
72.wav,118.wav,tensor([0.2515]),different,tensor([0.2150])
72.wav,119.wav,tensor([0.1258]),different,tensor([0.2634])
72.wav,120.wav,tensor([0.3079]),different,tensor([0.1605])
72.wav,121.wav,tensor([0.3511]),different,tensor([0.2541])
72.wav,122.wav,tensor([0.2749]),different,tensor([0.3142])
72.wav,123.wav,tensor([0.1192]),different,tensor([0.1513])
72.wav,124.wav,tensor([0.3258]),different,tensor([0.3438])
72.wav,125.wav,tensor([0.3665]),different,tensor([0.2954])
72.wav,126.wav,tensor([0.2250]),different,tensor([0.1421])
72.wav,127.wav,tensor([0.3120]),different,tensor([0.2471])
72.wav,128.wav,tensor([0.2332]),different,tensor([0.1133])
72.wav,129.wav,tensor([0.2556]),different,tensor([0.1435])
72.wav,130.wav,tensor([0.2291]),different,tensor([0.1284])
72.wav,131.wav,tensor([0.3081]),different,tensor([0.2363])
72.wav,132.wav,tensor([0.2838]),different,tensor([0.2535])
72.wav,133.wav,tensor([0.2858]),different,tensor([0.2039])
72.wav,134.wav,tensor([0.1775]),different,tensor([0.0705])
72.wav,135.wav,tensor([0.2203]),different,tensor([0.1995])
72.wav,136.wav,tensor([0.1476]),different,tensor([0.2268])
72.wav,137.wav,tensor([0.1803]),different,tensor([0.2711])
72.wav,138.wav,tensor([0.1929]),different,tensor([0.2346])
72.wav,139.wav,tensor([0.3484]),different,tensor([0.2571])
72.wav,140.wav,tensor([0.2394]),different,tensor([0.1753])
72.wav,141.wav,tensor([0.2073]),different,tensor([0.3750])
72.wav,142.wav,tensor([0.0933]),different,tensor([0.3204])
72.wav,143.wav,tensor([0.2669]),different,tensor([0.3089])
72.wav,144.wav,tensor([0.1455]),different,tensor([0.2471])
72.wav,145.wav,tensor([0.1162]),different,tensor([0.2157])
72.wav,146.wav,tensor([0.2045]),different,tensor([0.1550])
72.wav,147.wav,tensor([0.3291]),different,tensor([0.3047])
72.wav,148.wav,tensor([0.1867]),different,tensor([0.2187])
72.wav,149.wav,tensor([0.2771]),different,tensor([0.1821])
72.wav,150.wav,tensor([0.1811]),different,tensor([0.1481])
72.wav,151.wav,tensor([0.0855]),different,tensor([0.1541])
72.wav,152.wav,tensor([0.1575]),different,tensor([0.1489])
72.wav,153.wav,tensor([0.1590]),different,tensor([0.1554])
72.wav,154.wav,tensor([0.1378]),different,tensor([0.1456])
72.wav,155.wav,tensor([0.2028]),different,tensor([0.1650])
72.wav,156.wav,tensor([0.2278]),different,tensor([0.3209])
72.wav,157.wav,tensor([0.2143]),different,tensor([0.2216])
72.wav,158.wav,tensor([0.1842]),different,tensor([0.1763])
72.wav,159.wav,tensor([0.2216]),different,tensor([0.2235])
72.wav,160.wav,tensor([0.2400]),different,tensor([0.2385])
72.wav,161.wav,tensor([0.0908]),different,tensor([0.0110])
72.wav,162.wav,tensor([0.0991]),different,tensor([0.0172])
72.wav,163.wav,tensor([0.1050]),different,tensor([0.0094])
72.wav,164.wav,tensor([0.1552]),different,tensor([0.0779])
72.wav,165.wav,tensor([0.1287]),different,tensor([0.0221])
72.wav,166.wav,tensor([0.2883]),different,tensor([0.3206])
72.wav,167.wav,tensor([0.2148]),different,tensor([0.2142])
72.wav,168.wav,tensor([0.1917]),different,tensor([0.1883])
72.wav,169.wav,tensor([0.2201]),different,tensor([0.2464])
72.wav,170.wav,tensor([0.1248]),different,tensor([0.1347])
72.wav,171.wav,tensor([0.0948]),different,tensor([0.0924])
72.wav,172.wav,tensor([0.1036]),different,tensor([0.0593])
72.wav,173.wav,tensor([0.1615]),different,tensor([0.1860])
72.wav,174.wav,tensor([0.1303]),different,tensor([0.0624])
72.wav,175.wav,tensor([0.2363]),different,tensor([0.2006])
72.wav,176.wav,tensor([0.1988]),different,tensor([0.0830])
72.wav,177.wav,tensor([0.2333]),different,tensor([0.1431])
72.wav,178.wav,tensor([0.2895]),different,tensor([0.1634])
72.wav,179.wav,tensor([0.1947]),different,tensor([0.1743])
72.wav,180.wav,tensor([0.1798]),different,tensor([0.1163])
72.wav,181.wav,tensor([0.2916]),different,tensor([0.2252])
72.wav,182.wav,tensor([0.1428]),different,tensor([0.1886])
72.wav,183.wav,tensor([0.2002]),different,tensor([0.1299])
72.wav,184.wav,tensor([0.1941]),different,tensor([0.2103])
72.wav,185.wav,tensor([0.1947]),different,tensor([0.1859])
72.wav,186.wav,tensor([0.1635]),different,tensor([0.1324])
72.wav,187.wav,tensor([0.2592]),different,tensor([0.2839])
72.wav,188.wav,tensor([0.2596]),different,tensor([0.2619])
72.wav,189.wav,tensor([0.2184]),different,tensor([0.2508])
72.wav,190.wav,tensor([0.3351]),different,tensor([0.3812])
72.wav,191.wav,tensor([0.2004]),different,tensor([0.2440])
72.wav,192.wav,tensor([0.0695]),different,tensor([0.1242])
72.wav,193.wav,tensor([0.2087]),different,tensor([0.1343])
72.wav,194.wav,tensor([0.1830]),different,tensor([0.1046])
72.wav,195.wav,tensor([0.1224]),different,tensor([0.1443])
72.wav,196.wav,tensor([0.0923]),different,tensor([0.2140])
72.wav,197.wav,tensor([0.2303]),different,tensor([0.2968])
72.wav,198.wav,tensor([0.2387]),different,tensor([0.1974])
72.wav,199.wav,tensor([0.3111]),different,tensor([0.2985])
72.wav,200.wav,tensor([0.2584]),different,tensor([0.2619])
73.wav,74.wav,tensor([0.5630]),same,tensor([0.6802])
73.wav,75.wav,tensor([0.6556]),same,tensor([0.6995])
73.wav,76.wav,tensor([0.3798]),different,tensor([0.2978])
73.wav,77.wav,tensor([0.3073]),different,tensor([0.2740])
73.wav,78.wav,tensor([0.4222]),different,tensor([0.4048])
73.wav,79.wav,tensor([0.3922]),different,tensor([0.3177])
73.wav,80.wav,tensor([0.4036]),different,tensor([0.3273])
73.wav,81.wav,tensor([0.4759]),different,tensor([0.5404])
73.wav,82.wav,tensor([0.5197]),different,tensor([0.5285])
73.wav,83.wav,tensor([0.5144]),different,tensor([0.4283])
73.wav,84.wav,tensor([0.5652]),different,tensor([0.6210])
73.wav,85.wav,tensor([0.4320]),different,tensor([0.4417])
73.wav,86.wav,tensor([0.2527]),different,tensor([0.1068])
73.wav,87.wav,tensor([0.2435]),different,tensor([0.2332])
73.wav,88.wav,tensor([0.2518]),different,tensor([0.1937])
73.wav,89.wav,tensor([0.2006]),different,tensor([0.0588])
73.wav,90.wav,tensor([0.2218]),different,tensor([0.1560])
73.wav,91.wav,tensor([0.1347]),different,tensor([0.2482])
73.wav,92.wav,tensor([0.2378]),different,tensor([0.2174])
73.wav,93.wav,tensor([0.0905]),different,tensor([0.1816])
73.wav,94.wav,tensor([0.2558]),different,tensor([0.2515])
73.wav,95.wav,tensor([0.1172]),different,tensor([0.1646])
73.wav,96.wav,tensor([0.2555]),different,tensor([0.2765])
73.wav,97.wav,tensor([0.2311]),different,tensor([0.2712])
73.wav,98.wav,tensor([0.2851]),different,tensor([0.3142])
73.wav,99.wav,tensor([0.1100]),different,tensor([0.1881])
73.wav,100.wav,tensor([0.2648]),different,tensor([0.1828])
73.wav,101.wav,tensor([0.2017]),different,tensor([0.1265])
73.wav,102.wav,tensor([0.1592]),different,tensor([0.1156])
73.wav,103.wav,tensor([0.1190]),different,tensor([0.0778])
73.wav,104.wav,tensor([0.1271]),different,tensor([0.1227])
73.wav,105.wav,tensor([0.1355]),different,tensor([0.1060])
73.wav,106.wav,tensor([0.2108]),different,tensor([0.2179])
73.wav,107.wav,tensor([0.2547]),different,tensor([0.2030])
73.wav,108.wav,tensor([0.1944]),different,tensor([0.1611])
73.wav,109.wav,tensor([0.2089]),different,tensor([0.1353])
73.wav,110.wav,tensor([0.2888]),different,tensor([0.2447])
73.wav,111.wav,tensor([0.1494]),different,tensor([0.2078])
73.wav,112.wav,tensor([0.1743]),different,tensor([0.2348])
73.wav,113.wav,tensor([0.1738]),different,tensor([0.2094])
73.wav,114.wav,tensor([0.1697]),different,tensor([0.2237])
73.wav,115.wav,tensor([0.2796]),different,tensor([0.2880])
73.wav,116.wav,tensor([0.2829]),different,tensor([0.1725])
73.wav,117.wav,tensor([0.2203]),different,tensor([0.2868])
73.wav,118.wav,tensor([0.2496]),different,tensor([0.2204])
73.wav,119.wav,tensor([0.1372]),different,tensor([0.2654])
73.wav,120.wav,tensor([0.2790]),different,tensor([0.2188])
73.wav,121.wav,tensor([0.3780]),different,tensor([0.3455])
73.wav,122.wav,tensor([0.2992]),different,tensor([0.3418])
73.wav,123.wav,tensor([0.0379]),different,tensor([0.1033])
73.wav,124.wav,tensor([0.3732]),different,tensor([0.3255])
73.wav,125.wav,tensor([0.3699]),different,tensor([0.4139])
73.wav,126.wav,tensor([0.2376]),different,tensor([0.1730])
73.wav,127.wav,tensor([0.2913]),different,tensor([0.1857])
73.wav,128.wav,tensor([0.2654]),different,tensor([0.0675])
73.wav,129.wav,tensor([0.2558]),different,tensor([0.1764])
73.wav,130.wav,tensor([0.2318]),different,tensor([0.0871])
73.wav,131.wav,tensor([0.2401]),different,tensor([0.2365])
73.wav,132.wav,tensor([0.2376]),different,tensor([0.2267])
73.wav,133.wav,tensor([0.2345]),different,tensor([0.1488])
73.wav,134.wav,tensor([0.1558]),different,tensor([0.1238])
73.wav,135.wav,tensor([0.1740]),different,tensor([0.1670])
73.wav,136.wav,tensor([0.1035]),different,tensor([0.1421])
73.wav,137.wav,tensor([0.1323]),different,tensor([0.0961])
73.wav,138.wav,tensor([0.1184]),different,tensor([0.0446])
73.wav,139.wav,tensor([0.2377]),different,tensor([0.0482])
73.wav,140.wav,tensor([0.1694]),different,tensor([0.0430])
73.wav,141.wav,tensor([0.3146]),different,tensor([0.3944])
73.wav,142.wav,tensor([0.1803]),different,tensor([0.2488])
73.wav,143.wav,tensor([0.3727]),different,tensor([0.3303])
73.wav,144.wav,tensor([0.2512]),different,tensor([0.1793])
73.wav,145.wav,tensor([0.1802]),different,tensor([0.1758])
73.wav,146.wav,tensor([0.1166]),different,tensor([0.1230])
73.wav,147.wav,tensor([0.2214]),different,tensor([0.1554])
73.wav,148.wav,tensor([0.1295]),different,tensor([0.1588])
73.wav,149.wav,tensor([0.2206]),different,tensor([0.1701])
73.wav,150.wav,tensor([0.1405]),different,tensor([0.0587])
73.wav,151.wav,tensor([0.0171]),different,tensor([0.1093])
73.wav,152.wav,tensor([0.0933]),different,tensor([0.1430])
73.wav,153.wav,tensor([0.0851]),different,tensor([0.1332])
73.wav,154.wav,tensor([0.0981]),different,tensor([0.1017])
73.wav,155.wav,tensor([0.1102]),different,tensor([0.1500])
73.wav,156.wav,tensor([0.2126]),different,tensor([0.2730])
73.wav,157.wav,tensor([0.2187]),different,tensor([0.1718])
73.wav,158.wav,tensor([0.1812]),different,tensor([0.1245])
73.wav,159.wav,tensor([0.1752]),different,tensor([0.2348])
73.wav,160.wav,tensor([0.2247]),different,tensor([0.2187])
73.wav,161.wav,tensor([0.0412]),different,tensor([-0.0187])
73.wav,162.wav,tensor([0.0869]),different,tensor([-0.0219])
73.wav,163.wav,tensor([0.1455]),different,tensor([-0.0209])
73.wav,164.wav,tensor([0.1366]),different,tensor([-0.0267])
73.wav,165.wav,tensor([0.1486]),different,tensor([0.0088])
73.wav,166.wav,tensor([0.2517]),different,tensor([0.1820])
73.wav,167.wav,tensor([0.1852]),different,tensor([0.0663])
73.wav,168.wav,tensor([0.2479]),different,tensor([0.1236])
73.wav,169.wav,tensor([0.2578]),different,tensor([0.2283])
73.wav,170.wav,tensor([0.0853]),different,tensor([0.1275])
73.wav,171.wav,tensor([0.0244]),different,tensor([0.0567])
73.wav,172.wav,tensor([0.0098]),different,tensor([0.1594])
73.wav,173.wav,tensor([0.0609]),different,tensor([0.2328])
73.wav,174.wav,tensor([0.0478]),different,tensor([0.0592])
73.wav,175.wav,tensor([0.1542]),different,tensor([0.2470])
73.wav,176.wav,tensor([0.1854]),different,tensor([0.1452])
73.wav,177.wav,tensor([0.2239]),different,tensor([0.1388])
73.wav,178.wav,tensor([0.2253]),different,tensor([0.1806])
73.wav,179.wav,tensor([0.1714]),different,tensor([0.0971])
73.wav,180.wav,tensor([0.1413]),different,tensor([0.0902])
73.wav,181.wav,tensor([0.2985]),different,tensor([0.2029])
73.wav,182.wav,tensor([0.1520]),different,tensor([0.1124])
73.wav,183.wav,tensor([0.1183]),different,tensor([0.1085])
73.wav,184.wav,tensor([0.1283]),different,tensor([0.1810])
73.wav,185.wav,tensor([0.1412]),different,tensor([0.1464])
73.wav,186.wav,tensor([0.1682]),different,tensor([0.0686])
73.wav,187.wav,tensor([0.3015]),different,tensor([0.2781])
73.wav,188.wav,tensor([0.3024]),different,tensor([0.2822])
73.wav,189.wav,tensor([0.2226]),different,tensor([0.1862])
73.wav,190.wav,tensor([0.3421]),different,tensor([0.3347])
73.wav,191.wav,tensor([0.0895]),different,tensor([0.1801])
73.wav,192.wav,tensor([0.0301]),different,tensor([0.0688])
73.wav,193.wav,tensor([0.1476]),different,tensor([0.0238])
73.wav,194.wav,tensor([0.0861]),different,tensor([-0.0401])
73.wav,195.wav,tensor([0.0692]),different,tensor([0.0713])
73.wav,196.wav,tensor([0.0166]),different,tensor([0.0919])
73.wav,197.wav,tensor([0.1326]),different,tensor([0.2336])
73.wav,198.wav,tensor([0.1402]),different,tensor([0.1219])
73.wav,199.wav,tensor([0.1974]),different,tensor([0.1861])
73.wav,200.wav,tensor([0.1276]),different,tensor([0.1966])
74.wav,75.wav,tensor([0.6686]),same,tensor([0.7478])
74.wav,76.wav,tensor([0.3926]),different,tensor([0.3037])
74.wav,77.wav,tensor([0.4174]),different,tensor([0.4155])
74.wav,78.wav,tensor([0.2886]),different,tensor([0.4055])
74.wav,79.wav,tensor([0.3766]),different,tensor([0.3276])
74.wav,80.wav,tensor([0.3625]),different,tensor([0.3899])
74.wav,81.wav,tensor([0.4449]),different,tensor([0.5816])
74.wav,82.wav,tensor([0.4095]),different,tensor([0.4658])
74.wav,83.wav,tensor([0.4009]),different,tensor([0.4629])
74.wav,84.wav,tensor([0.3746]),different,tensor([0.5150])
74.wav,85.wav,tensor([0.4208]),different,tensor([0.4690])
74.wav,86.wav,tensor([0.0951]),different,tensor([0.1314])
74.wav,87.wav,tensor([0.0982]),different,tensor([0.2111])
74.wav,88.wav,tensor([0.0426]),different,tensor([0.2122])
74.wav,89.wav,tensor([0.0702]),different,tensor([0.1315])
74.wav,90.wav,tensor([0.0910]),different,tensor([0.2038])
74.wav,91.wav,tensor([0.1176]),different,tensor([0.1999])
74.wav,92.wav,tensor([0.0927]),different,tensor([0.1452])
74.wav,93.wav,tensor([0.2178]),different,tensor([0.2116])
74.wav,94.wav,tensor([0.3038]),different,tensor([0.3208])
74.wav,95.wav,tensor([0.1321]),different,tensor([0.2117])
74.wav,96.wav,tensor([0.1814]),different,tensor([0.2330])
74.wav,97.wav,tensor([0.1057]),different,tensor([0.1988])
74.wav,98.wav,tensor([0.1492]),different,tensor([0.2364])
74.wav,99.wav,tensor([0.1236]),different,tensor([0.1933])
74.wav,100.wav,tensor([0.1459]),different,tensor([0.1676])
74.wav,101.wav,tensor([0.2433]),different,tensor([0.1943])
74.wav,102.wav,tensor([0.2001]),different,tensor([0.0456])
74.wav,103.wav,tensor([0.1385]),different,tensor([0.0713])
74.wav,104.wav,tensor([0.1485]),different,tensor([0.1149])
74.wav,105.wav,tensor([0.1433]),different,tensor([0.1793])
74.wav,106.wav,tensor([0.1725]),different,tensor([0.2433])
74.wav,107.wav,tensor([0.1663]),different,tensor([0.2232])
74.wav,108.wav,tensor([0.1487]),different,tensor([0.1689])
74.wav,109.wav,tensor([0.1875]),different,tensor([0.1680])
74.wav,110.wav,tensor([0.2287]),different,tensor([0.1890])
74.wav,111.wav,tensor([0.1667]),different,tensor([0.2040])
74.wav,112.wav,tensor([0.1230]),different,tensor([0.2145])
74.wav,113.wav,tensor([0.1023]),different,tensor([0.2084])
74.wav,114.wav,tensor([0.1519]),different,tensor([0.3078])
74.wav,115.wav,tensor([0.1391]),different,tensor([0.2487])
74.wav,116.wav,tensor([0.2578]),different,tensor([0.2326])
74.wav,117.wav,tensor([0.2884]),different,tensor([0.3065])
74.wav,118.wav,tensor([0.2360]),different,tensor([0.2735])
74.wav,119.wav,tensor([0.2588]),different,tensor([0.3324])
74.wav,120.wav,tensor([0.2546]),different,tensor([0.2881])
74.wav,121.wav,tensor([0.3133]),different,tensor([0.2741])
74.wav,122.wav,tensor([0.3315]),different,tensor([0.2806])
74.wav,123.wav,tensor([0.0695]),different,tensor([0.1434])
74.wav,124.wav,tensor([0.3524]),different,tensor([0.3279])
74.wav,125.wav,tensor([0.3473]),different,tensor([0.3735])
74.wav,126.wav,tensor([0.1795]),different,tensor([0.1303])
74.wav,127.wav,tensor([0.1428]),different,tensor([0.1660])
74.wav,128.wav,tensor([0.1109]),different,tensor([0.0617])
74.wav,129.wav,tensor([0.1554]),different,tensor([0.0890])
74.wav,130.wav,tensor([0.1692]),different,tensor([0.0873])
74.wav,131.wav,tensor([0.1210]),different,tensor([0.2052])
74.wav,132.wav,tensor([0.1478]),different,tensor([0.2220])
74.wav,133.wav,tensor([0.1465]),different,tensor([0.1740])
74.wav,134.wav,tensor([0.0672]),different,tensor([0.0330])
74.wav,135.wav,tensor([0.1019]),different,tensor([0.1738])
74.wav,136.wav,tensor([0.1402]),different,tensor([0.1587])
74.wav,137.wav,tensor([0.0981]),different,tensor([0.1589])
74.wav,138.wav,tensor([0.0697]),different,tensor([0.0817])
74.wav,139.wav,tensor([0.1346]),different,tensor([0.0996])
74.wav,140.wav,tensor([0.1884]),different,tensor([0.1193])
74.wav,141.wav,tensor([0.2216]),different,tensor([0.2523])
74.wav,142.wav,tensor([0.1891]),different,tensor([0.2037])
74.wav,143.wav,tensor([0.2670]),different,tensor([0.1833])
74.wav,144.wav,tensor([0.1687]),different,tensor([0.1002])
74.wav,145.wav,tensor([0.2156]),different,tensor([0.1703])
74.wav,146.wav,tensor([0.1709]),different,tensor([0.0755])
74.wav,147.wav,tensor([0.1686]),different,tensor([0.1733])
74.wav,148.wav,tensor([0.1203]),different,tensor([0.1309])
74.wav,149.wav,tensor([0.1902]),different,tensor([0.1486])
74.wav,150.wav,tensor([0.1440]),different,tensor([0.0156])
